"","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
"1490",3068359305,"2f54cb88-4167-499a-81fb-0a2d02465212","http://arctos.database.museum/guid/DMNS:Bird:56105?seid=5018092","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Greeley, 28701 County Road 60 1/2","Colorado","PRESENT",NA,"a2ef6dd1-8886-48c9-8025-c62bac973cc7",40.428799,-104.513223,81,NA,1406,0,NA,NA,"2013-08-01",1,8,2013,2497921,2497921,"PRESERVED_SPECIMEN","DMNS","Bird","DMNS:Bird:56105","","Rocky Mountain Raptor Program",2013-08-01,"CC_BY_NC_4_0","","Collector(s): Rocky Mountain Raptor Program; Preparator(s): Joel Chapa","","",2024-02-25 17:37:13.64,"","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"1491",3057210983,"e0074b38-e321-4ea9-844f-73a14a753283","1994.41.2302","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","(Scopoli, 1769)","GB","England: Hampshire","England","PRESENT",6,"31f13427-163d-4422-a28f-6f5d14ae2017",50.87263,-1.113119,707.1,NA,NA,NA,NA,NA,"1926-05-04",4,5,1926,2497921,2497921,"PRESERVED_SPECIMEN","NML","","","","",NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode","World Museum, National Museums Liverpool","Recorded, N. Not","","",2024-03-06 19:24:35.451,"","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"1492",3057209444,"e0074b38-e321-4ea9-844f-73a14a753283","1994.41.2304","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","(Scopoli, 1769)","GB","England: Merseyside: Sefton: Lydiate","England","PRESENT",4,"31f13427-163d-4422-a28f-6f5d14ae2017",53.533298,-2.959504,707.1,NA,NA,NA,NA,NA,"1939-05-29",29,5,1939,2497921,2497921,"PRESERVED_SPECIMEN","NML","","","","",NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode","World Museum, National Museums Liverpool","Wilson, L. Kenneth","","",2024-03-06 19:24:35.135,"","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"1493",3057208140,"e0074b38-e321-4ea9-844f-73a14a753283","1982.348.422","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","(Scopoli, 1769)","GB","England: Kent: Deal","England","PRESENT",3,"31f13427-163d-4422-a28f-6f5d14ae2017",51.222257,1.399878,707.1,NA,NA,NA,NA,NA,"1933-05-04",4,5,1933,2497921,2497921,"PRESERVED_SPECIMEN","NML","","","","",NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode","World Museum, National Museums Liverpool","Robson, J.C. John","","",2024-03-06 19:24:34.849,"","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"1494",3057207470,"e0074b38-e321-4ea9-844f-73a14a753283","1994.41.2303","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","(Scopoli, 1769)","GB","England: Cumbria: Windermere","England","PRESENT",6,"31f13427-163d-4422-a28f-6f5d14ae2017",54.35143,-2.932314,707.1,NA,NA,NA,NA,NA,"1927-05-20",20,5,1927,2497921,2497921,"PRESERVED_SPECIMEN","NML","","","","",NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode","World Museum, National Museums Liverpool","Recorded, N. Not","","",2024-03-06 19:24:34.547,"","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"1495",3056505415,"b6015b60-6f96-43a9-88e5-2f41854e8f07","urn:catalog:TCWC:Birds:27180","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Falfurrias; High Line Road","Texas","PRESENT",NA,"2b8e48b0-812d-11de-86fe-b8a03c50a862",27.204421,-98.160185,NA,NA,NA,NA,NA,NA,"2018-12-20",20,12,2018,2497921,2497921,"PRESERVED_SPECIMEN","TCWC","Birds","27180","16","",NA,"CC0_1_0","","Salvage - ARK; LaMonica, L.","","",2024-01-25 12:51:08.267,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"1496",3046588577,"2f54cb88-4167-499a-81fb-0a2d02465212","http://arctos.database.museum/guid/DMNS:Bird:55912?seid=4971825","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Keenesburg, Colorado State Highway 52 and County Road 51","Colorado","PRESENT",NA,"a2ef6dd1-8886-48c9-8025-c62bac973cc7",40.073258,-104.585244,15,NA,1536.5,0.5,NA,NA,"2020-08-13",13,8,2020,2497921,2497921,"PRESERVED_SPECIMEN","DMNS","Bird","DMNS:Bird:55912","","Rocky Mountain Raptor Program",2020-08-13,"CC_BY_NC_4_0","","Collector(s): Rocky Mountain Raptor Program","","",2024-02-25 17:37:09.732,"","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"1497",3046588488,"2f54cb88-4167-499a-81fb-0a2d02465212","http://arctos.database.museum/guid/DMNS:Bird:55932?seid=4971844","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Cervi Ranch, south of County Road 124 and Forest Road 712","Colorado","PRESENT",NA,"a2ef6dd1-8886-48c9-8025-c62bac973cc7",40.88073,-103.60827,953,NA,1374,11,NA,NA,"2020-09-23",23,9,2020,2497921,2497921,"PRESERVED_SPECIMEN","DMNS","Bird","DMNS:Bird:55932","","Rocky Mountain Raptor Program",2020-09-23,"CC_BY_NC_4_0","","Collector(s): Rocky Mountain Raptor Program; Preparator(s): Andrea Marie Carrillo","","",2024-02-25 17:37:06.472,"","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"1498",3046588432,"2f54cb88-4167-499a-81fb-0a2d02465212","http://arctos.database.museum/guid/DMNS:Bird:55930?seid=4971843","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Evans, 2421 Shady Oaks Drive","Colorado","PRESENT",NA,"a2ef6dd1-8886-48c9-8025-c62bac973cc7",40.383835,-104.727684,202,NA,1457.5,4.5,NA,NA,"2020-09-28",28,9,2020,2497921,2497921,"PRESERVED_SPECIMEN","DMNS","Bird","DMNS:Bird:55930","","Rocky Mountain Raptor Program",2020-09-28,"CC_BY_NC_4_0","","Collector(s): Rocky Mountain Raptor Program","","",2024-02-25 17:37:04.9,"","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"1499",3046588428,"2f54cb88-4167-499a-81fb-0a2d02465212","http://arctos.database.museum/guid/DMNS:Bird:55893?seid=4971805","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Tucson","Arizona","PRESENT",NA,"a2ef6dd1-8886-48c9-8025-c62bac973cc7",32.221667,-110.925833,20000,NA,NA,NA,NA,NA,"2004-01-01/2005-12-31",NA,NA,NA,2497921,2497921,"PRESERVED_SPECIMEN","DMNS","Bird","DMNS:Bird:55893","","Raptor Education Foundation",2004-01-01,"CC_BY_NC_4_0","","Collector(s): Raptor Education Foundation","","",2024-02-25 17:37:04.808,"","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"1500",3045103593,"c561baa1-9f1c-460a-8efe-e6f7771e3a40","http://arctos.database.museum/guid/ASNHC:Bird:2421?seid=4989200","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","2 mi N Plainview","Texas","PRESENT",NA,"9c0a8aa8-4ce7-49ba-aac7-21a97234f886",34.21381,-101.706842,8844,NA,NA,NA,NA,NA,"1999-03-07",7,3,1999,2497921,2497921,"PRESERVED_SPECIMEN","ASNHC","Bird","ASNHC:Bird:2421","","unknown",1999-03-07,"CC0_1_0","","Collector(s): Robert C. Dowler","","",2024-02-25 16:51:27.855,"","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
"1501",3045103500,"c561baa1-9f1c-460a-8efe-e6f7771e3a40","http://arctos.database.museum/guid/ASNHC:Bird:2209?seid=4989025","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Rocker B Ranch, 10 mi N Big Lake, 7 W Headquarters of ranch","Texas","PRESENT",NA,"9c0a8aa8-4ce7-49ba-aac7-21a97234f886",31.336695,-101.460395,13924,NA,NA,NA,NA,NA,"2006-02-28",28,2,2006,2497921,2497921,"PRESERVED_SPECIMEN","ASNHC","Bird","ASNHC:Bird:2209","","unknown",2006-02-28,"CC0_1_0","","Collector(s): unknown; Preparator(s): Mark R. Hutchinson","","",2024-02-25 16:51:27.173,"","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
"1502",3042327959,"d235af7e-b96a-478f-a0df-29eb758b8192","urn:catalog:UNSM:Birds:16393","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","","Nebraska","PRESENT",NA,"9b049850-d958-11da-9047-b8a03c50a862",40.851172,-101.64753,37961,NA,NA,NA,NA,NA,"1991-10-18",18,10,1991,2497921,2497921,"PRESERVED_SPECIMEN","UNSM","Birds","16393","","",NA,"CC0_1_0","","Larson, K.;Preparator: Goedert, A.J.;ID by: Labedz, T.E.","","Native",2024-01-25 00:47:18.517,"","COORDINATE_ROUNDED;INSTITUTION_COLLECTION_MISMATCH"
"1503",3042327946,"d235af7e-b96a-478f-a0df-29eb758b8192","urn:catalog:UNSM:Birds:16394","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","","Nebraska","PRESENT",NA,"9b049850-d958-11da-9047-b8a03c50a862",40.851172,-101.64753,37961,NA,NA,NA,NA,NA,"1991-10-18",18,10,1991,2497921,2497921,"PRESERVED_SPECIMEN","UNSM","Birds","16394","","",NA,"CC0_1_0","","Larson, K.;Preparator: Labedz, T.E.;ID by: Labedz, T.E.","","Native",2024-01-25 00:47:18.513,"","COORDINATE_ROUNDED;INSTITUTION_COLLECTION_MISMATCH"
"1504",3042327824,"d235af7e-b96a-478f-a0df-29eb758b8192","urn:catalog:UNSM:Birds:17747","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Norfolk, Norfolk Iron & Metal","Nebraska","PRESENT",NA,"9b049850-d958-11da-9047-b8a03c50a862",42.056901,-97.382029,142,NA,NA,NA,NA,NA,"1995-09-11",11,9,1995,2497921,2497921,"PRESERVED_SPECIMEN","UNSM","Birds","17747","","",NA,"CC0_1_0","","Leisner, T., via Nebraska Game and Parks Commission;Preparator: Labedz, T.E.;ID by: Labedz, T.E.","","Native",2024-01-25 00:47:18.476,"","COORDINATE_ROUNDED;INSTITUTION_COLLECTION_MISMATCH"
"1505",3042327794,"d235af7e-b96a-478f-a0df-29eb758b8192","urn:catalog:UNSM:Birds:16419","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","north edge of O'Neill","Nebraska","PRESENT",NA,"9b049850-d958-11da-9047-b8a03c50a862",42.470324,-98.651047,1933,NA,NA,NA,NA,NA,"1991-10-30",30,10,1991,2497921,2497921,"PRESERVED_SPECIMEN","UNSM","Birds","16419","","",NA,"CC0_1_0","","Pierce, H.G.;Preparator: Labedz, T.E.;ID by: Labedz, T.E.","","Native",2024-01-25 00:47:18.474,"","COORDINATE_ROUNDED;INSTITUTION_COLLECTION_MISMATCH"
"1506",3042327501,"d235af7e-b96a-478f-a0df-29eb758b8192","urn:catalog:UNSM:Birds:16488","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","4 mi. N. Shenandoah","Iowa","PRESENT",NA,"9b049850-d958-11da-9047-b8a03c50a862",40.824202,-95.388794,8343,NA,NA,NA,NA,NA,"1980-05",NA,5,1980,2497921,2497921,"PRESERVED_SPECIMEN","UNSM","Birds","16488","","",NA,"CC0_1_0","","Priebe, D.;Preparator: Wilson, B.L.;ID by: Wilson, B.L.","","",2024-01-25 00:47:18.17,"","COORDINATE_ROUNDED;INSTITUTION_COLLECTION_MISMATCH"
"1507",3042327244,"d235af7e-b96a-478f-a0df-29eb758b8192","urn:catalog:UNSM:Birds:16116","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","3 mi. W. Holbrook, on U.S. Highway 34/6","Nebraska","PRESENT",NA,"9b049850-d958-11da-9047-b8a03c50a862",40.301785,-100.064678,4396,NA,NA,NA,NA,NA,"1990-03-18",18,3,1990,2497921,2497921,"PRESERVED_SPECIMEN","UNSM","Birds","16116","","",NA,"CC0_1_0","","Roedel, M.D.;Preparator: Labedz, T.E.;ID by: Labedz, T.E.","","Native",2024-01-25 00:47:18.071,"","COORDINATE_ROUNDED;INSTITUTION_COLLECTION_MISMATCH"
"1508",3042326855,"d235af7e-b96a-478f-a0df-29eb758b8192","urn:catalog:UNSM:Birds:17512","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Elsie area","Nebraska","PRESENT",NA,"9b049850-d958-11da-9047-b8a03c50a862",40.847496,-101.3885,6067,NA,NA,NA,NA,NA,"1997-09-12",12,9,1997,2497921,2497921,"PRESERVED_SPECIMEN","UNSM","Birds","17512","","",NA,"CC0_1_0","","Raptor Recovery Center;Preparator: Labedz, T.E.;ID by: Labedz, T.E.","","Native",2024-01-25 00:47:17.971,"","COORDINATE_ROUNDED;INSTITUTION_COLLECTION_MISMATCH"
"1509",3042326622,"d235af7e-b96a-478f-a0df-29eb758b8192","urn:catalog:UNSM:Birds:17578","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","near Osceola","Nebraska","PRESENT",NA,"9b049850-d958-11da-9047-b8a03c50a862",41.178349,-97.552547,6067,NA,NA,NA,NA,NA,"1998-04-11",11,4,1998,2497921,2497921,"PRESERVED_SPECIMEN","UNSM","Birds","17578","","",NA,"CC0_1_0","","Raptor Recovery Center;Preparator: Labedz, T.E.;ID by: Labedz, T.E.","","Native",2024-01-25 00:47:17.861,"","COORDINATE_ROUNDED;INSTITUTION_COLLECTION_MISMATCH"
"1510",3042326612,"d235af7e-b96a-478f-a0df-29eb758b8192","urn:catalog:UNSM:Birds:16268","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","5 mi. W. Sidney, on Interstate 80 at mile marker 52 , T13N, R50W, Sec. 32, NE1/4","Nebraska","PRESENT",NA,"9b049850-d958-11da-9047-b8a03c50a862",41.057673,-103.082957,810,NA,NA,NA,NA,NA,"1991-03-17",17,3,1991,2497921,2497921,"PRESERVED_SPECIMEN","UNSM","Birds","16268","","",NA,"CC0_1_0","","Roedel, M.D.;Preparator: Labedz, T.E.;ID by: Labedz, T.E.","","Native",2024-01-25 00:47:17.847,"","COORDINATE_ROUNDED;INSTITUTION_COLLECTION_MISMATCH"
"1511",3042326575,"d235af7e-b96a-478f-a0df-29eb758b8192","urn:catalog:UNSM:Birds:17593","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Imperial area","Nebraska","PRESENT",NA,"9b049850-d958-11da-9047-b8a03c50a862",40.511942,-101.642116,6067,NA,NA,NA,NA,NA,"1998-08-12",12,8,1998,2497921,2497921,"PRESERVED_SPECIMEN","UNSM","Birds","17593","","",NA,"CC0_1_0","","Raptor Recovery Center;Preparator: Labedz, T.E.;ID by: Labedz, T.E.","","Native",2024-01-25 00:47:17.842,"","COORDINATE_ROUNDED;INSTITUTION_COLLECTION_MISMATCH"
"1512",3042325927,"d235af7e-b96a-478f-a0df-29eb758b8192","urn:catalog:UNSM:Birds:16823","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","near Ogallala","Nebraska","PRESENT",NA,"9b049850-d958-11da-9047-b8a03c50a862",41.128048,-101.719616,10087,NA,NA,NA,NA,NA,"1993-04-22",22,4,1993,2497921,2497921,"PRESERVED_SPECIMEN","UNSM","Birds","16823","","",NA,"CC0_1_0","","Raptor Recovery Center;Preparator: Fletcher, S.L.;ID by: Labedz, T.E.","","Native",2024-01-25 00:47:17.669,"","COORDINATE_ROUNDED;INSTITUTION_COLLECTION_MISMATCH"
"1513",3042325925,"d235af7e-b96a-478f-a0df-29eb758b8192","urn:catalog:UNSM:Birds:16822","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","near Ogallala","Nebraska","PRESENT",NA,"9b049850-d958-11da-9047-b8a03c50a862",41.128048,-101.719616,10087,NA,NA,NA,NA,NA,"1993-04-22",22,4,1993,2497921,2497921,"PRESERVED_SPECIMEN","UNSM","Birds","16822","","",NA,"CC0_1_0","","Raptor Recovery Center;Preparator: Fletcher, S.L.;ID by: Labedz, T.E.","","Native",2024-01-25 00:47:17.668,"","COORDINATE_ROUNDED;INSTITUTION_COLLECTION_MISMATCH"
"1514",3042325784,"d235af7e-b96a-478f-a0df-29eb758b8192","urn:catalog:UNSM:Birds:14212","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","near Whitney, Highway 20 at Indian Creek","Nebraska","PRESENT",NA,"9b049850-d958-11da-9047-b8a03c50a862",42.7772,-103.204885,17,NA,NA,NA,NA,NA,"1982-06-24",24,6,1982,2497921,2497921,"PRESERVED_SPECIMEN","UNSM","Birds","14212","","",NA,"CC0_1_0","","Rudnick, C.E.;Preparator: Messenger, C.L.","","Native",2024-01-25 00:47:17.634,"","COORDINATE_ROUNDED;INSTITUTION_COLLECTION_MISMATCH"
"1515",3042325657,"d235af7e-b96a-478f-a0df-29eb758b8192","urn:catalog:UNSM:Birds:14254","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","near Cedar Point","Nebraska","PRESENT",NA,"9b049850-d958-11da-9047-b8a03c50a862",41.19973,-101.651802,4018,NA,NA,NA,NA,NA,"1982",NA,NA,1982,2497921,2497921,"PRESERVED_SPECIMEN","UNSM","Birds","14254","","",NA,"CC0_1_0","","","","Native",2024-01-25 00:47:17.605,"","COORDINATE_ROUNDED;INSTITUTION_COLLECTION_MISMATCH"
"1516",3042325450,"d235af7e-b96a-478f-a0df-29eb758b8192","urn:catalog:UNSM:Birds:16912","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","near Gothenburg","Nebraska","PRESENT",NA,"9b049850-d958-11da-9047-b8a03c50a862",40.931153,-100.170593,6445,NA,NA,NA,NA,NA,"1993-08-31",31,8,1993,2497921,2497921,"PRESERVED_SPECIMEN","UNSM","Birds","16912","","",NA,"CC0_1_0","","Raptor Recovery Center;Preparator: Labedz, T.E.;ID by: Labedz, T.E.","","Native",2024-01-25 00:47:17.555,"","COORDINATE_ROUNDED;INSTITUTION_COLLECTION_MISMATCH"
"1517",3042323183,"d235af7e-b96a-478f-a0df-29eb758b8192","urn:catalog:UNSM:Birds:15742","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","","Nebraska","PRESENT",NA,"9b049850-d958-11da-9047-b8a03c50a862",41.501345,-99.68042,401355,NA,NA,NA,NA,NA,"",NA,NA,NA,2497921,2497921,"PRESERVED_SPECIMEN","UNSM","Birds","15742","","",NA,"CC0_1_0","","Nebraska Game and Parks Commission;Preparator: Larson, K.L.;ID by: Labedz, T.E.","","",2024-01-25 00:47:16.463,"","COORDINATE_ROUNDED;INSTITUTION_COLLECTION_MISMATCH"
"1518",3042323017,"d235af7e-b96a-478f-a0df-29eb758b8192","urn:catalog:UNSM:Birds:14484","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","","Nebraska","PRESENT",NA,"9b049850-d958-11da-9047-b8a03c50a862",41.501345,-99.68042,401355,NA,NA,NA,NA,NA,"1984-12-03",3,12,1984,2497921,2497921,"PRESERVED_SPECIMEN","UNSM","Birds","14484","","",NA,"CC0_1_0","","Hancock, B.","","Native",2024-01-25 00:47:16.402,"","COORDINATE_ROUNDED;INSTITUTION_COLLECTION_MISMATCH"
"1519",3042322525,"d235af7e-b96a-478f-a0df-29eb758b8192","urn:catalog:UNSM:Birds:11142","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Lincoln","Nebraska","PRESENT",NA,"9b049850-d958-11da-9047-b8a03c50a862",40.799999,-96.666992,9683,NA,NA,NA,NA,NA,"",NA,NA,NA,2497921,2497921,"PRESERVED_SPECIMEN","UNSM","Birds","11142","","",NA,"CC0_1_0","","","","Native",2024-01-25 00:47:16.265,"","COORDINATE_ROUNDED;INSTITUTION_COLLECTION_MISMATCH"
"1520",3042320006,"d235af7e-b96a-478f-a0df-29eb758b8192","urn:catalog:UNSM:Birds:12742","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","","California","PRESENT",NA,"9b049850-d958-11da-9047-b8a03c50a862",38.796908,-120.51178,57110,NA,NA,NA,NA,NA,"",NA,NA,NA,2497921,2497921,"PRESERVED_SPECIMEN","UNSM","Birds","12742","","",NA,"CC0_1_0","","Jenks, I.C.","","Native",2024-01-25 00:47:15.352,"","COORDINATE_ROUNDED;INSTITUTION_COLLECTION_MISMATCH"
"1521",3042320002,"d235af7e-b96a-478f-a0df-29eb758b8192","urn:catalog:UNSM:Birds:12743","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","","California","PRESENT",NA,"9b049850-d958-11da-9047-b8a03c50a862",38.796908,-120.51178,57110,NA,NA,NA,NA,NA,"1893-05-05",5,5,1893,2497921,2497921,"PRESERVED_SPECIMEN","UNSM","Birds","12743","","",NA,"CC0_1_0","","Jenks, I.C.","","Native",2024-01-25 00:47:15.351,"","COORDINATE_ROUNDED;INSTITUTION_COLLECTION_MISMATCH"
"1522",3042316693,"d235af7e-b96a-478f-a0df-29eb758b8192","urn:catalog:UNSM:Birds:17263","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","near Cambridge","Nebraska","PRESENT",NA,"9b049850-d958-11da-9047-b8a03c50a862",40.282669,-100.168877,6988,NA,NA,NA,NA,NA,"1995-11-02",2,11,1995,2497921,2497921,"PRESERVED_SPECIMEN","UNSM","Birds","17263","","",NA,"CC0_1_0","","Raptor Recovery Center;Preparator: Labedz, T.E.;ID by: Labedz, T.E.","","Native",2024-01-25 00:47:14.32,"","COORDINATE_ROUNDED;INSTITUTION_COLLECTION_MISMATCH"
"1523",3042316290,"d235af7e-b96a-478f-a0df-29eb758b8192","urn:catalog:UNSM:Birds:17361","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Axtell area","Nebraska","PRESENT",NA,"9b049850-d958-11da-9047-b8a03c50a862",40.478292,-99.128265,6617,NA,NA,NA,NA,NA,"1996-07-16",16,7,1996,2497921,2497921,"PRESERVED_SPECIMEN","UNSM","Birds","17361","","",NA,"CC0_1_0","","Raptor Recovery Center;Preparator: Labedz, T.E.;ID by: Labedz, T.E.","","Native",2024-01-25 00:47:14.183,"","COORDINATE_ROUNDED;INSTITUTION_COLLECTION_MISMATCH"
"1524",3042315364,"d235af7e-b96a-478f-a0df-29eb758b8192","urn:catalog:UNSM:Birds:17194","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","near Hershey","Nebraska","PRESENT",NA,"9b049850-d958-11da-9047-b8a03c50a862",41.158609,-101.002651,6067,NA,NA,NA,NA,NA,"1995-04-20",20,4,1995,2497921,2497921,"PRESERVED_SPECIMEN","UNSM","Birds","17194","","",NA,"CC0_1_0","","Raptor Recovery Center;Preparator: Labedz, T.E.;ID by: Labedz, T.E.","","Native",2024-01-25 00:47:13.826,"","COORDINATE_ROUNDED;INSTITUTION_COLLECTION_MISMATCH"
