gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
786319905	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:S12443	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US		Arizona	PRESENT	1	c1da06f0-580e-11dc-8a9e-b8a03c50a862													2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	S12443				CC0_1_0		Collector Unknown		Native	2024-01-25T12:12:54.615Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786319903	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:S12442	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US		Arizona	PRESENT	1	c1da06f0-580e-11dc-8a9e-b8a03c50a862													2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	S12442				CC0_1_0		Collector Unknown		Native	2024-01-25T12:12:54.613Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786319901	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:S12441	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US		Arizona	PRESENT	1	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1987-07-02	2	7	1987	2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	S12441				CC0_1_0		Collector Unknown		Native	2024-01-25T12:12:54.592Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786246096	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:P111444	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba	affinis	SUBSPECIES	Tyto alba affinis (Blyth, 1862)	Tyto alba affinis		AO	CHITAU	Bié	PRESENT	1	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1931-05-22	22	5	1931	6176303	2497921	PRESERVED_SPECIMEN	CM	Birds	P111444	200			CC0_1_0		BODALY, J.		Native	2024-01-25T12:12:55.408Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786246092	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:P111443	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba	affinis	SUBSPECIES	Tyto alba affinis (Blyth, 1862)	Tyto alba affinis		AO	CHITAU	Bié	PRESENT	1	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1931-05-22	22	5	1931	6176303	2497921	PRESERVED_SPECIMEN	CM	Birds	P111443	199			CC0_1_0		BODALY, J.		Native	2024-01-25T12:12:56.202Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786246083	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:P111441	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba	affinis	SUBSPECIES	Tyto alba affinis (Blyth, 1862)	Tyto alba affinis		AO	CHITAU	Bié	PRESENT	1	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1931-05-22	22	5	1931	6176303	2497921	PRESERVED_SPECIMEN	CM	Birds	P111441	197			CC0_1_0		BODALY, J.		Native	2024-01-25T12:12:56.943Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786217993	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:P122500	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	PITTSBURGH (NORTH SIDE)	Pennsylvania	PRESENT	0	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1938-08-08	8	8	1938	2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	P122500	2112			CC0_1_0		BECK, C.		Native	2024-01-25T12:12:55.532Z		INDIVIDUAL_COUNT_CONFLICTS_WITH_OCCURRENCE_STATUS;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786204602	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:P113752	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	EVANS CITY	Pennsylvania	PRESENT	0	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1933-07-01	1	7	1933	2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	P113752	1227			CC0_1_0		KEARNS, G.		Native	2024-01-25T12:12:54.669Z		INDIVIDUAL_COUNT_CONFLICTS_WITH_OCCURRENCE_STATUS;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786204594	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:P113750	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	LEECHBURG	Pennsylvania	PRESENT	0	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1933-11-11	11	11	1933	2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	P113750	1225			CC0_1_0		COOK, G.		Native	2024-01-25T12:12:55.494Z		INDIVIDUAL_COUNT_CONFLICTS_WITH_OCCURRENCE_STATUS;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786203419	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:P111871	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	WILKINSBURG	Pennsylvania	PRESENT	0	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1932-07-25	25	7	1932	2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	P111871				CC0_1_0		FRENCH, F.A.		Native	2024-01-25T12:12:54.663Z		INDIVIDUAL_COUNT_CONFLICTS_WITH_OCCURRENCE_STATUS;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786121218	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:S8268	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba					PRESENT	1	c1da06f0-580e-11dc-8a9e-b8a03c50a862													2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	S8268				CC0_1_0		Collector Unknown		Native	2024-01-25T12:12:54.040Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786119755	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:S328	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba					PRESENT	1	c1da06f0-580e-11dc-8a9e-b8a03c50a862													2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	S328	RB 2291			CC0_1_0		Collector Unknown		Native	2024-01-25T12:12:56.321Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786119659	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:S2888	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba			Captive Bird (National Aviary)		PRESENT	1	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1973-05-20	20	5	1973	2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	S2888	Z 4414			CC0_1_0		Collector Unknown			2024-01-25T12:12:54.050Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786118413	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:S3195	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba					PRESENT	1	c1da06f0-580e-11dc-8a9e-b8a03c50a862													2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	S3195	Z 569			CC0_1_0		MORRIS, E.G.		Native	2024-01-25T12:12:56.607Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786118280	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:S1653	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba					PRESENT	1	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1948-03		3	1948	2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	S1653	NN 411			CC0_1_0		KOSINSKI, J.		Native	2024-01-25T12:12:54.762Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786118152	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:S1537	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba					PRESENT	1	c1da06f0-580e-11dc-8a9e-b8a03c50a862													2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	S1537	JEG 192			CC0_1_0		Collector Unknown		Native	2024-01-25T12:12:54.717Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786106810	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:S5061	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	HARRISBURG (E OF)	Pennsylvania	PRESENT	1	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1979-04-13	13	4	1979	2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	S5061				CC0_1_0		ROLAND, G.		Native	2024-01-25T12:12:54.733Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786104158	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:S5042	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	MOUNT LEBANON (SCRUBGRASS RUN)	Pennsylvania	PRESENT	1	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1978-03-21	21	3	1978	2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	S5042	Z 9347			CC0_1_0		CASSIE, REV. D.G.		Native	2024-01-25T12:12:56.557Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786103460	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:S423	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	WESTERN PENNSYLVANIA (PROBABLY)	Pennsylvania	PRESENT	1	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1925-11-21	21	11	1925	2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	S423				CC0_1_0		Collector Unknown		Native	2024-01-25T12:12:52.725Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786102228	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:S7342	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US		West Virginia	PRESENT	1	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1981-10-11	11	10	1981	2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	S7342				CC0_1_0		LAUTERWASSER, R. AND LAUTERWASSER, D.		Native	2024-01-25T12:12:54.066Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786096507	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:S3415	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	RICHMOND (20 MI N)	Kentucky	PRESENT	1	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1975-08-20	20	8	1975	2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	S3415	Z 5477			CC0_1_0		SQUIRES, G.		Native	2024-01-25T12:12:55.442Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786096153	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:S2762	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	MOUNTAIN LAKE PARK	Maryland	PRESENT	1	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1972-08-19	19	8	1972	2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	S2762	Z 3939			CC0_1_0		POPE, F.B.		Native	2024-01-25T12:12:53.991Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786093862	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:S2118	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US		Pennsylvania	PRESENT	1	c1da06f0-580e-11dc-8a9e-b8a03c50a862													2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	S2118	Z 1187			CC0_1_0		MORRIS, E.G.		Native	2024-01-25T12:12:54.693Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786090418	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:S11150	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	BRIGANTINE (EDWIN B. FORSYTHE NATIONAL WILDLIFE REFUGE)	New Jersey	PRESENT	1	c1da06f0-580e-11dc-8a9e-b8a03c50a862													2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	S11150				CC0_1_0		Collector Unknown		Native	2024-01-25T12:12:56.988Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786090095	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:S10786	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	MULESHOE NATIONAL WILDLIFE REFUGE	Texas	PRESENT	1	c1da06f0-580e-11dc-8a9e-b8a03c50a862													2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	S10786	TT 4192			CC0_1_0		JONES, A.		Native	2024-01-25T12:12:55.836Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786083833	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:P7146	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	MOOSIC	Pennsylvania	PRESENT	0	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1900-10-09	9	10	1900	2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	P7146				CC0_1_0		Collector Unknown		Native	2024-01-25T12:12:53.996Z		INDIVIDUAL_COUNT_CONFLICTS_WITH_OCCURRENCE_STATUS;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786060052	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:E9889	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	AVON PARK BOMBING RANGE (FORT KISSIMMEE)	Florida	PRESENT	4	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1923-03-27	27	3	1923	2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	E9889				CC0_1_0		BRANDT, H.W.		Native	2024-01-25T12:12:54.627Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786058574	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:E911	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	CLAREMONT	California	PRESENT	5	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1903-03-17	17	3	1903	2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	E911	1/5			CC0_1_0		PIERCE, W.M.		Native	2024-01-25T12:12:56.212Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786048241	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:E6805	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	AVON PARK BOMBING RANGE (FORT KISSIMMEE)	Florida	PRESENT	6	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1923-04-27	27	4	1923	2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	E6805				CC0_1_0		BRANDT, H.W.		Native	2024-01-25T12:12:53.946Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786048235	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:E6804	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US		California	PRESENT	7	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1921-03-20	20	3	1921	2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	E6804				CC0_1_0		BRANDT, H.W.		Native	2024-01-25T12:12:53.908Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786048230	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:E6803	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	ESCONDIDO (4 MI W; SAN ELIJO CANYON)	California	PRESENT	6	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1920-03-06	6	3	1920	2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	E6803				CC0_1_0		BRANDT, H.W.		Native	2024-01-25T12:12:53.894Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786048226	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:E6802	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	VISTA	California	PRESENT	5	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1920-02-28	28	2	1920	2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	E6802				CC0_1_0		BRANDT, H.W.		Native	2024-01-25T12:12:54.595Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786036306	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:E4127	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	TINICUM TOWNSHIP	Pennsylvania	PRESENT	5	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1908-03-28	28	3	1908	2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	E4127				CC0_1_0		HARLOW, R.C.		Native	2024-01-25T12:12:55.443Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786035907	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:E3962	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	WAYNESBURG	Pennsylvania	PRESENT	5	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1941-04-26	26	4	1941	2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	E3962				CC0_1_0		FRICKE, R.L.		Native	2024-01-25T12:12:54.558Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786031203	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:E266	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	SAN BERNARDINO	California	PRESENT	6	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1891-03-23	23	3	1891	2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	E266	2/6-102C			CC0_1_0		ROLFE, W.		Native	2024-01-25T12:12:51.884Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786024656	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:E1148	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US		California	PRESENT	4	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1895-04-05	5	4	1895	2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	E1148	2/4			CC0_1_0		WICKS JR, M.L.		Native	2024-01-25T12:12:54.551Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786020458	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:A6515	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	NORTHWESTERN PENNSYLVANIA	Pennsylvania	PRESENT	1	c1da06f0-580e-11dc-8a9e-b8a03c50a862													2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	A6515				CC0_1_0		Collector Unknown		Native	2024-01-25T12:12:55.318Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786006976	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:A2479	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	BETHLEHEM	Pennsylvania	PRESENT	1	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1975-01-26	26	1	1975	2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	A2479	Z 5533			CC0_1_0		MUTCHLER, T. AND MUTCHLER, MRS. T.		Native	2024-01-25T12:12:54.538Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786004326	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:A1846	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	BUTLER	Pennsylvania	PRESENT	1	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1969			1969	2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	A1846	Z 2697			CC0_1_0		EPPING, O.M.		Native	2024-01-25T12:12:55.331Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
786003650	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:A2012	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	ASSATEAGUE ISLAND (S END; CHINCOTEAGUE NATIONAL WILDLIFE REFUGE)	Virginia	PRESENT	1	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1970-02-16	16	2	1970	2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	A2012	Z 3073			CC0_1_0		YOUNG, O.P.		Native	2024-01-25T12:12:51.922Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
785998775	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:S2231	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		SR	PARAMARIBO	Paramaribo	PRESENT	1	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1966-08-23	23	8	1966	2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	S2231	MF 450			CC0_1_0		DE LA FUENTE, M.		Native	2024-01-25T12:12:56.601Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
785975898	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:S6605	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		DO	SANTO DOMINGO	Distrito Nacional	PRESENT	1	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1979-01-28	28	1	1979	2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	S6605	992			CC0_1_0		OTTENWALDER, J.A.		Native	2024-01-25T12:12:54.012Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
785975893	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:S6604	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		DO	CAPTIVE BIRD (SANTO DOMINGO)	Distrito Nacional	PRESENT	1	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1979-01-28	28	1	1979	2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	S6604	994			CC0_1_0		OTTENWALDER, J.A.			2024-01-25T12:12:54.765Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
785975888	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:S6603	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		DO	SANTO DOMINGO	Distrito Nacional	PRESENT	1	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1979-01-28	28	1	1979	2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	S6603	991			CC0_1_0		OTTENWALDER, J.A.		Native	2024-01-25T12:12:54.814Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
785975306	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:P9142	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba					PRESENT	1	c1da06f0-580e-11dc-8a9e-b8a03c50a862													2497921	2497921	PRESERVED_SPECIMEN	CM	Birds	P9142				CC0_1_0		Collector Unknown		Native	2024-01-25T12:12:53.977Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
